CDSCode,NCESDist,County,District,Street,City,Zip,State,Website (Orig),DOC,DOCType,Latitude,Longitude,LastUpdate,Student Count,LEP,IEP,FRL,fetchCount,Twitter Account,Facebook Account,Verified,Comment,Final Website (Redirect or lookup)
47704170000000,625380,Siskiyou,Montague Elementary,430 East Prather Street,Montague,96064-0308,CA,http://mes-mesd-ca.schoolloop.com,52,Elementary School District,41.727544,-122.52206,8/6/2015,179,3,12,130,58,,https://www.facebook.com/MontagueElementarySchool,Manual,,http://mes-mesd-ca.schoolloop.com
47704250000000,626040,Siskiyou,Mt. Shasta Union Elementary,595 East Alma Street,Mt. Shasta,96067-2315,CA,http://mswusd-ca.schoolloop.com/,52,Elementary School District,41.318519,-122.31036,6/23/2015,‡,2,29,‡,60,,,Yes,,http://mswusd-ca.schoolloop.com/
47704580000000,636240,Siskiyou,Seiad Elementary,44539 Highway 96,Seiad Valley,96086-0647,CA,www.sisnet.ssku.k12.ca.us/seiad.html,52,Elementary School District,41.838551,-123.18893,10/21/2014,35,1,0,20,#N/A,,,Yes,,http://www.sisnet.ssku.k12.ca.us/seiad.html
47704660000000,636940,Siskiyou,Siskiyou Union High,624 Everitt Memorial Highway,Mt. Shasta,96067-2047,CA,www.sisuhsd.net,56,High School District,41.334586,-122.3088,6/23/2015,614,6,57,287,65,,,Yes,,http://www.sisuhsd.net
47704820000000,641980,Siskiyou,Weed Union Elementary,595 East Alma Street,Mount Shasta,96067-2315,CA,www.mtshastaandweedschooldistricts.com,52,Elementary School District,41.318519,-122.31036,6/23/2015,‡,33,27,‡,59,,,Yes,,http://www.mtshastaandweedschooldistricts.com
47704900000000,642600,Siskiyou,Willow Creek Elementary,5321 York Road,Montague,96064-9229,CA,www.sisnet.ssku.k12.ca.us/~willoweb,52,Elementary School District,41.84799,-122.46749,7/2/2013,40,0,0,32,#N/A,,,Yes,,http://sisnet.ssku.k12.ca.us/~willoweb/index.htm
47705080000000,643380,Siskiyou,Yreka Union Elementary,309 Jackson Street,Yreka,96097-3369,CA,www.yrekausd.net,52,Elementary School District,41.727892,-122.639,6/23/2015,994,19,35,651,30,,,Yes,,http://www.yrekausd.net
47705160000000,643410,Siskiyou,Yreka Union High,400 Preece Way,Yreka,96097-2365,CA,www.yuhsd.net,56,High School District,41.741131,-122.63771,6/23/2015,‡,22,44,‡,62,,https://www.facebook.com/pages/Yreka-Union-High-School/345388800986?ref_type=bookmark,Trust,,http://www.yuhsd.net
47736840000000,606580,Siskiyou,Butte Valley Unified,615 West Third Street,Dorris,96023,CA,www.bvalusd.org,54,Unified School District,41.964149,-121.92438,6/23/2015,314,64,15,206,1,,,Yes,,http://www.bvalusd.org
47748720000000,600127,Siskiyou,Siskiyou ROP,431 Knapp Street,Yreka,96097,CA,,98,Regional Occupation Center/Program (ROC/P),41.738759,-122.63742,11/24/2015,‡,–,–,‡,67,,,Yes,,http://www.siskiyoucoe.net/site/default.aspx?PageID=1
47764550000000,600159,Siskiyou,Scott Valley Unified,11918 Main Street PO Box 687,Fort Jones,96032,CA,www.svusd.us,54,Unified School District,41.606949,-122.84176,9/5/2015,665,15,60,422,72,,https://www.facebook.com/pages/Scott-Valley-Unified-School-District/371853732941353,Trust,,http://www.svusd.us
48104880000000,691122,Solano,Solano County Office of Education,5100 Business Center Drive,Fairfield,94534-1658,CA,www.solanocoe.net,0,County Office of Education (COE),38.217129,-122.1432,9/13/2013,482,57,452,213,66,https://twitter.com/SolanoCOE,https://www.facebook.com/pages/Solano-County-Office-of-Education/180249648698807,Trust,,http://www.solanocoe.net
48705240000000,604620,Solano,Benicia Unified,350 East K Street,Benicia,94510-3437,CA,www.beniciaunified.org,54,Unified School District,38.055399,-122.16146,10/6/2015,4927,128,425,1026,74,https://twitter.com/beniciausd,https://www.facebook.com/pages/Benicia-Unified-School-District/341606132115,Trust,,http://www.beniciaunified.org
48705320000000,611280,Solano,Dixon Unified,"180 South First Street, Suite 6",Dixon,95620-3447,CA,www.dixonusd.org,54,Unified School District,38.44468,-121.82249,6/23/2015,3401,914,374,1769,73,https://twitter.com/DixonUSD,https://www.facebook.com/pages/Dixon-Unified-School-District/719009718159279,Trust,,http://www.dixonusd.org
48705400000000,613360,Solano,Fairfield-Suisun Unified,2490 Hilborn Road,Fairfield,94534-1072,CA,www.fsusd.org,54,Unified School District,38.274478,-122.05247,6/23/2015,21522,3268,2435,12573,72,https://www.twitter.com/fairfieldsuisun,https://www.facebook.com/fsusd,Trust,,http://www.fsusd.org/site/default.aspx?PageID=1
48705650000000,639630,Solano,Travis Unified,2751 De Ronde Drive,Fairfield,94533-9710,CA,www.travisusd.org,54,Unified School District,38.282898,-121.96051,8/28/2015,5492,178,617,1467,70,https://twitter.com/TravisUSD,https://www.facebook.com/TravisUSD/?ref=hl,Manual,,http://www.travisusd.org/site/default.aspx?PageID=1
48705730000000,640590,Solano,Vacaville Unified,401 Nut Tree Road,Vacaville,95687-3546,CA,www.vacavilleusd.org,54,Unified School District,38.365223,-121.95385,12/18/2015,12458,1251,1308,4871,59,,https://www.facebook.com/vacavilleusd.707,Trust,,http://www.vacavilleusd.org
48705810000000,640740,Solano,Vallejo City Unified,665 Walnut Avenue,Vallejo,94592-1177,CA,www.vallejo.k12.ca.us,54,Unified School District,38.102251,-122.27597,6/23/2015,15073,2808,1594,10552,54,https://twitter.com/vcusd,https://www.facebook.com/vcusd,Trust,,http://www.vallejo.k12.ca.us
48746740000000,600128,Solano,Solano County ROP,2460 Clay Bank Road,Fairfield,94533,CA,,98,Regional Occupation Center/Program (ROC/P),38.271399,-122.00671,4/24/2015,‡,–,–,‡,#N/A,https://twitter.com/SolanoCOE,https://www.facebook.com/Solano-County-Office-of-Education-180249648698807/,Manual,,http://www.solanocoe.net/
49104960000000,691040,Sonoma,Sonoma County Office of Education,5340 Skylane Boulevard,Santa Rosa,95403-1082,CA,www.scoe.org,0,County Office of Education (COE),38.511957,-122.79985,6/23/2015,844,174,891,295,71,https://twitter.com/sonomaCOE,https://www.facebook.com/SonomaCOE,Trust,,http://www.scoe.org
49705990000000,601890,Sonoma,Alexander Valley Union Elementary,8511 Highway 128,Healdsburg,95448-9020,CA,www.alexandervalleyusd.org,52,Elementary School District,38.655489,-122.79218,7/2/2013,114,25,13,37,64,,http://www.facebook.com/pages/Alexander-Valley-School/317943893542,Trust,,http://alexandervalleyusd.org/
49706070000000,602670,Sonoma,West Sonoma County Union High,462 Johnson Street,Sebastopol,95472-3431,CA,www.wscuhsd.k12.ca.us,56,High School District,38.406075,-122.8226,7/16/2015,2103,54,350,493,37,,,Yes,,http://wscuhsd.k12.ca.us/
49706150000000,604380,Sonoma,Bellevue Union Elementary,3150 Education Drive,Santa Rosa,95407-2764,CA,www.busd.org/,52,Elementary School District,38.397485,-122.73509,1/25/2016,1828,1253,159,1619,74,https://twitter.com/mainten07902228,https://www.facebook.com/busd.org,Trust,,http://www.busd.org/
49706230000000,604650,Sonoma,Bennett Valley Union Elementary,2250 Mesquite Drive,Santa Rosa,95405-8310,CA,www.bvusd.org,52,Elementary School District,38.428442,-122.67306,6/23/2015,1042,114,92,182,69,,,Yes,,http://www.bvusd.org/site/default.aspx?PageID=9
49706490000000,608700,Sonoma,Cinnabar Elementary,286 Skillman Lane,Petaluma,94952-1226,CA,www.cinnabar.k12.ca.us,52,Elementary School District,38.25781,-122.66326,9/8/2014,202,134,29,155,32,,,Yes,,http://www.cinnabar.k12.ca.us
49706560000000,608970,Sonoma,Cloverdale Unified,97 School Street,Cloverdale,95425-3244,CA,www.cusd.org,54,Unified School District,38.810499,-123.02182,9/1/2015,1441,464,180,862,73,,,Yes,,http://www.cusd.org/site/default.aspx?PageID=1
49706720000000,611610,Sonoma,Dunham Elementary,4111 Roblar Road,Petaluma,94952-9202,CA,www.dunhamsd.org,52,Elementary School District,38.321292,-122.75843,7/2/2013,180,17,15,43,40,,https://www.facebook.com/dunhamelementary,Trust,,http://dunhamsd.org/
49706800000000,614010,Sonoma,Forestville Union Elementary,6321 Highway 116,Forestville,95436-9699,CA,www.forestvilleusd.org,52,Elementary School District,38.472109,-122.88747,6/23/2015,362,42,28,182,73,,https://www.facebook.com/forestvilleschoolacademy,Trust,,http://forestvilleusd.org/
49706980000000,614130,Sonoma,Fort Ross Elementary,30600 Seaview Road,Cazadero,95421-9636,CA,www.fortrossschool.org,52,Elementary School District,38.55617,-123.26665,1/15/2014,27,6,2,10,38,,,Yes,,http://fortrossschool.org/
49707060000000,615150,Sonoma,Geyserville Unified,1300 Moody Lane,Geyserville,95441-9670,CA,www.gusd.com,54,Unified School District,38.722005,-122.89123,6/1/2015,264,104,43,167,73,,https://www.facebook.com/GeyservilleSchools?fref=ts&ref=br_tf,Trust,,http://www.gusd.com
49707140000000,615840,Sonoma,Gravenstein Union Elementary,3840 Twig Avenue,Sebastopol,95472-5750,CA,www.grav.k12.ca.us,52,Elementary School District,38.364036,-122.78484,6/23/2015,‡,39,53,‡,68,,,Yes,,http://www.grav.k12.ca.us
49707220000000,616320,Sonoma,Guerneville Elementary,14630 Armstrong Woods Road,Guerneville,95446-9559,CA,www.guernevilleschool.org,52,Elementary School District,38.50709,-122.99708,10/9/2015,‡,51,28,‡,52,,https://www.facebook.com/Guerneville-Elementary-School-176174055768017/,Manual,,http://gs-ges-ca.schoolloop.com/
49707300000000,616620,Sonoma,Harmony Union Elementary,1935 Bohemian Highway,Occidental,95465-0279,CA,www.harmonyusd.org,52,Elementary School District,38.388586,-122.93219,9/8/2015,725,21,13,321,25,,,Yes,,http://www.harmonyusd.org
49707630000000,617580,Sonoma,Horicon Elementary,35555 Annapolis Road,Annapolis,95412-9713,CA,http://horiconesd.org/,52,Elementary School District,38.709318,-123.33699,7/24/2014,66,31,8,56,44,,,Yes,,http://horiconesd.org/
49707890000000,619410,Sonoma,Kenwood,230 Randolph Avenue,Kenwood,95452-0220,CA,www.kenwood.k12.ca.us,52,Elementary School District,38.415174,-122.55528,7/2/2013,159,12,19,23,29,,,Yes,,http://www.kenwoodschool.org/
49707970000000,621540,Sonoma,Liberty Elementary,170 Liberty School Road,Petaluma,94952,CA,www.libertysd.org,52,Elementary School District,38.281953,-122.70749,3/24/2015,1115,46,23,486,73,,,Yes,,http://libertysd.org/
49708050000000,624000,Sonoma,Mark West Union Elementary,305 Mark West Springs Road,Santa Rosa,95404-1101,CA,www.mwusd.k12.ca.us,52,Elementary School District,38.500082,-122.7408,6/23/2015,1458,214,88,488,73,,,Yes,,http://www.mwusd.org/
49708130000000,625410,Sonoma,Monte Rio Union Elementary,20700 Foothill Drive,Monte Rio,95462-0340,CA,www.monterioschool.org,52,Elementary School District,38.47211,-123.0148,8/27/2013,94,4,4,65,23,,,Yes,,http://www.monterioschool.org
49708210000000,625650,Sonoma,Montgomery Elementary,18620 Fort Ross Road,Cazadero,95421-0286,CA,,52,Elementary School District,38.538923,-123.0915,7/2/2013,23,0,1,9,#N/A,,,404,,#N/A
49708390000000,627840,Sonoma,Oak Grove Union Elementary,5299 Hall Road,Santa Rosa,95401-5566,CA,www.ogusd.org,52,Elementary School District,38.437952,-122.80303,8/10/2015,1007,56,48,260,71,https://twitter.com/oakgroveusd,https://www.facebook.com/Oak-Grove-Union-School-District-869807689767957/timeline/,Trust,,http://www.ogusd.org
49708470000000,628320,Sonoma,Old Adobe Union,845 Crinella Drive,Petaluma,94954-4450,CA,www.oldadobe.org,52,Elementary School District,38.246034,-122.61086,6/23/2015,1658,563,201,728,68,https://twitter.com/OAUSD,https://www.facebook.com/oausdcampnavrro/,Trust,,https://www.oldadobe.org/
49708540000000,630230,Sonoma,Petaluma City Elementary,200 Douglas Street,Petaluma,94952-2567,CA,www.petalumacityschools.org,52,Elementary School District,38.228942,-122.64365,7/1/2015,2428,553,394,944,62,,,Yes,,http://www.petalumacityschools.org
49708620000000,630250,Sonoma,Petaluma Joint Union High,200 Douglas Street,Petaluma,94952-2567,CA,www.petalumacityschools.org,56,High School District,38.228942,-122.64365,7/1/2015,5412,494,742,1915,62,,,Dup,,http://www.petalumacityschools.org
49708700000000,630450,Sonoma,Piner-Olivet Union Elementary,3450 Coffey Lane,Santa Rosa,95403-1919,CA,www.pousd.org,52,Elementary School District,38.473582,-122.74661,7/2/2013,1471,454,101,652,35,http://twitter.com/pousd,http://facebook.com/pousd,Trust,,http://www.pousd.org
49708880000000,632340,Sonoma,Kashia Elementary,31510  Skaggs Springs Road,Stewarts Point,95480-0129,CA,,52,Elementary School District,38.65238,-123.38144,11/12/2015,7,0,2,4,17,,https://www.facebook.com/kashia.bears,Manual,,http://kashiaelementaryschool.weebly.com/
49708960000000,632640,Sonoma,Rincon Valley Union Elementary,1000 Yulupa Avenue,Santa Rosa,95405-7020,CA,www.rvusd.org,52,Elementary School District,38.444319,-122.67522,8/10/2015,3489,456,655,1234,72,,http://www.facebook.com/rvef2003,Trust,,http://rvusd.org/
49709040000000,633510,Sonoma,Roseland,1934 Biwana Drive,Santa Rosa,95407-7433,CA,www.roselandsd.org,52,Elementary School District,38.419096,-122.73066,6/23/2015,2632,1511,289,2419,72,,http://www.facebook.com/roselandschools,Trust,,http://www.roselandsd.org
49709120000000,635810,Sonoma,Santa Rosa Elementary,211 Ridgway Avenue,Santa Rosa,95401-4320,CA,www.srcs.k12.ca.us,52,Elementary School District,38.449171,-122.72421,2/3/2016,5301,2379,594,3432,64,https://twitter.com/SRCSchools,,Trust,,http://www.srcs.k12.ca.us/Pages/Home.aspx
49709200000000,635830,Sonoma,Santa Rosa High,211 Ridgway Avenue,Santa Rosa,95401-4320,CA,www.srcs.k12.ca.us,56,High School District,38.449171,-122.72421,2/3/2016,11079,1498,1566,4524,64,https://twitter.com/SRCSchools,,Dup,,http://www.srcs.k12.ca.us/Pages/Home.aspx
49709380000000,636180,Sonoma,Sebastopol Union Elementary,7611 Huntley Street,Sebastopol,95472-3214,CA,www.sebastopolschools.org,52,Elementary School District,38.400921,-122.83097,6/23/2015,958,107,89,349,44,,https://www.facebook.com/sebastopolunionschools,Trust,,http://sebastopolschools.org/
49709530000000,637200,Sonoma,Sonoma Valley Unified,17850 Railroad Avenue,Sonoma,95476-3703,CA,http://svusdca.org/,54,Unified School District,38.315865,-122.49501,6/23/2015,4647,1514,564,2487,68,,https://www.facebook.com/nutribulletuniversity/,Trust,,http://www.svusdca.org/
49709610000000,640230,Sonoma,Twin Hills Union Elementary,700 Water Trough Road,Sebastopol,95472-3917,CA,www.twinhillsusd.org,52,Elementary School District,38.387396,-122.84954,6/23/2015,1206,45,78,220,46,,,Yes,,http://www.twinhillsusd.org
49709790000000,640260,Sonoma,Two Rock Union,5001 Spring Hill Road,Petaluma,94952-9639,CA,www.trusd.org,52,Elementary School District,38.255671,-122.77843,8/13/2015,176,50,45,74,74,https://twitter.com/TwoRockSchool,http://www.facebook.com/Two-Rock-Union-Elementary-School-120157838032985/,Trust,,http://www.trusd.org
49709950000000,641790,Sonoma,Waugh Elementary,1851 Hartman Lane,Petaluma,94954-6837,CA,www.waughsd.org,52,Elementary School District,38.274743,-122.64736,10/8/2015,921,123,87,126,49,,,Yes,,http://wesd-ca.schoolloop.com/
49710010000000,642270,Sonoma,West Side Union Elementary,1201 Felta Road,Healdsburg,95448-9476,CA,www.westsideusd.org,52,Elementary School District,38.579663,-122.88363,7/2/2013,170,17,20,33,59,,,Yes,,http://www.westsideusd.org
49710190000000,642750,Sonoma,Wilmar Union Elementary,3775 Bodega Avenue,Petaluma,94952-8023,CA,www.wilsonschoolpetaluma.org,52,Elementary School District,38.245349,-122.68599,7/2/2013,216,18,22,53,13,https://twitter.com/WilsonSchoolK6,https://www.facebook.com/WilsonElementarySchool/,Trust,,http://www.wilsonschoolpetaluma.org
49710350000000,643200,Sonoma,Wright Elementary,4385 Price Avenue,Santa Rosa,95407-6550,CA,www.wrightesd.org,52,Elementary School District,38.419073,-122.77588,6/23/2015,1618,736,185,1117,67,https://twitter.com/jxwizards,,Trust,,http://www.wrightesd.org
49738820000000,609940,Sonoma,Cotati-Rohnert Park Unified,7165 Burton Avenue,Rohnert Park,94928-3316,CA,www.crpusd.org,54,Unified School District,38.338763,-122.69997,6/23/2015,5872,1107,720,2357,73,,,Yes,,http://www.crpusd.org/site/default.aspx?PageID=1
49745910000000,600129,Sonoma,Sonoma County ROP,5340 Skylane Boulevard,Santa Rosa,95403,CA,,98,Regional Occupation Center/Program (ROC/P),38.511957,-122.79985,7/2/2013,‡,–,–,‡,#N/A,,,Skip,,#N/A
49753580000000,600034,Sonoma,Windsor Unified,"9291 Old Redwood Highway, Building 500",Windsor,95492-9217,CA,www.wusd.org,54,Unified School District,38.549616,-122.81372,6/23/2015,5394,1137,863,2149,0,,,Yes,,http://www.wusd.org
49753900000000,600044,Sonoma,Healdsburg Unified,1028 Prince Street,Healdsburg,95448-3528,CA,www.husd.com,54,Unified School District,38.621519,-122.86798,9/8/2015,1732,676,172,995,57,,,Yes,,http://healdsburgusd-ca.schoolloop.com/
50105040000000,691041,Stanislaus,Stanislaus County Office of Education,1100 H Street,Modesto,95354-2338,CA,www.stancoe.org,0,County Office of Education (COE),37.639673,-120.99649,6/23/2015,2195,265,981,1340,70,https://twitter.com/scoecomm,https://www.facebook.com/StanislausCOE,Trust,,http://www.stancoe.org
50710430000000,608130,Stanislaus,Ceres Unified,2503 Lawrence Street,Ceres,95307-3301,CA,www.ceres.k12.ca.us,54,Unified School District,37.590198,-120.94955,6/23/2015,13182,4251,1319,10287,56,,http://www.facebook.com/StudentsSpeakingOut,Trust,,http://www.ceres.k12.ca.us
50710500000000,608250,Stanislaus,Chatom Union,7201 Clayton Road,Turlock,95380-9352,CA,www.chatom.k12.ca.us,52,Elementary School District,37.481775,-120.93195,6/23/2015,649,357,55,513,60,,https://www.facebook.com/pages/Chatom-Elementary/211252992225413,Trust,,http://www.chatom.k12.ca.us
50710680000000,611040,Stanislaus,Denair Unified,3460 Lester Road,Denair,95316-9502,CA,www.dusd.k12.ca.us,54,Unified School District,37.523901,-120.8031,6/23/2015,‡,175,150,‡,62,,https://www.facebook.com/denairmiddle,Trust,,http://www.dusd.k12.ca.us
50710760000000,612690,Stanislaus,Empire Union Elementary,116 North McClure Road,Modesto,95357-1329,CA,www.empire.k12.ca.us,52,Elementary School District,37.639072,-120.92997,6/23/2015,2967,813,374,2188,72,,https://www.facebook.com/EmpireElementary,Trust,,http://www.empire.k12.ca.us
50710840000000,615810,Stanislaus,Gratton Elementary,4500 South Gratton Road,Denair,95316-9762,CA,,52,Elementary School District,37.572899,-120.79204,2/18/2015,135,8,6,6,65,,,Yes,,http://grattanes-sfusd-ca.schoolloop.com/
50710920000000,616650,Stanislaus,Hart-Ransom Union Elementary,3920 Shoemake Avenue,Modesto,95358-8577,CA,www.hartransom.org,52,Elementary School District,37.667211,-121.0663,12/18/2015,1076,89,70,620,1,,,Yes,,http://www.hartransom.org
50711000000000,617160,Stanislaus,Hickman Community Charter,13306 Fourth Street,Hickman,95323-9634,CA,www.hickmanschools.org,52,Elementary School District,37.6208,-120.7486,1/8/2014,1088,68,98,376,49,,http://www.facebook.com/HickmanCommunityCharterDistrict,Trust,,http://www.hickmanschools.org
50711340000000,619620,Stanislaus,Keyes Union,5680 Seventh Street,Keyes,95328-0549,CA,,52,Elementary School District,37.55227,-120.90935,6/23/2015,1071,372,108,690,26,,,Yes,,http://keyes.k12.ca.us/
50711420000000,620010,Stanislaus,Knights Ferry Elementary,12726 Dent Street,Knights Ferry,95361-2040,CA,www.knightsferry.k12.ca.us,52,Elementary School District,37.82009,-120.67293,8/31/2015,85,13,5,35,12,,,Yes,,http://www.knightsferry.k12.ca.us
50711670000000,625130,Stanislaus,Modesto City Elementary,426 Locust Street,Modesto,95351-2699,CA,www.monet.k12.ca.us,52,Elementary School District,37.639656,-121.01259,6/23/2015,15371,6104,2132,12901,53,https://twitter.com/MCS4Kids,https://www.facebook.com/pages/Modesto-City-Schools/180304948691394,Trust,,https://www.monet.k12.ca.us/district
50711750000000,625150,Stanislaus,Modesto City High,426 Locust Street,Modesto,95351-2633,CA,www.monet.k12.ca.us,56,High School District,37.639656,-121.01259,6/23/2015,14524,1628,1787,8250,53,https://twitter.com/MCS4Kids,https://www.facebook.com/pages/Modesto-City-Schools/180304948691394,Dup,,https://www.monet.k12.ca.us/district
50712090000000,629790,Stanislaus,Paradise Elementary,3361 California Avenue,Modesto,95358-8337,CA,www.paradiseesd.org,52,Elementary School District,37.623867,-121.05567,7/2/2013,194,56,6,106,1,,,404,Suspended,http://www.paradiseesd.org/cgi-sys/suspendedpage.cgi
50712170000000,630030,Stanislaus,Patterson Joint Unified,510 Keystone Boulevard,Patterson,95363-0547,CA,www.patterson.k12.ca.us,54,Unified School District,37.473753,-121.15988,6/23/2015,6011,2048,771,4016,68,,https://www.facebook.com/PJUSD95363/,Verified,,http://www.patterson.k12.ca.us
50712330000000,633210,Stanislaus,Roberts Ferry Union Elementary,101 Roberts Ferry Road,Waterford,95386-9501,CA,www.robertsferry.k12.ca.us,52,Elementary School District,37.638673,-120.61881,8/4/2015,130,23,0,60,10,,,Yes,,http://www.robertsferry.k12.ca.us
50712660000000,633900,Stanislaus,Salida Union Elementary,4801 Sisk Road,Salida,95368-9226,CA,www.salida.k12.ca.us,52,Elementary School District,37.70808,-121.07761,7/2/2013,2578,774,237,1764,74,https://twitter.com/SalidaUSD1,https://www.facebook.com/Salida-Union-School-District-691308877678194/,Trust,,http://www.salida.k12.ca.us
50712740000000,636660,Stanislaus,Shiloh Elementary,6633 Paradise Road,Modesto,95358-9253,CA,www.shiloh.k12.ca.us,52,Elementary School District,37.608931,-121.11805,7/2/2013,145,67,0,114,47,,,Yes,,http://www.shiloh.k12.ca.us
50712820000000,637950,Stanislaus,Stanislaus Union Elementary,2410 Janna Avenue,Modesto,95350-1910,CA,www.stanunion.k12.ca.us,52,Elementary School District,37.677721,-121.02912,6/23/2015,3171,756,344,1890,65,,https://www.facebook.com/stanunion,Trust,,http://www.stanunion.k12.ca.us
50712900000000,638670,Stanislaus,Sylvan Union Elementary,605 Sylvan Avenue,Modesto,95350-1517,CA,www.sylvan.k12.ca.us,52,Elementary School District,37.688991,-120.98572,6/23/2015,8441,1223,1179,4019,55,https://twitter.com/sylvanschools,,Manual,,http://www.sylvan.k12.ca.us
50713240000000,640800,Stanislaus,Valley Home Joint Elementary,13231 Pioneer Avenue,Valley Home,95361-7773,CA,www.vhjsd.org,52,Elementary School District,37.830501,-120.91516,8/11/2015,155,30,3,74,16,,,Yes,,http://www.vhjsd.org
50736010000000,627200,Stanislaus,Newman-Crows Landing Unified,1162 Main Street,Newman,95360-1199,CA,www.nclusd.k12.ca.us,54,Unified School District,37.31742,-121.02304,6/23/2015,2887,1010,288,1921,73,,,Yes,,http://www.nclusd.org/
50746090000000,600144,Stanislaus,Yosemite ROP,"801 County Center,Iii Court",Modesto,95355,CA,,98,Regional Occupation Center/Program (ROC/P),37.6538,-120.9596,11/24/2015,‡,–,–,‡,#N/A,,,404,,#N/A
50755490000000,600060,Stanislaus,Hughson Unified,6815 Hughson Avenue,Hughson,95326,CA,www.hughson.k12.ca.us,54,Unified School District,37.596858,-120.86758,3/24/2015,2145,520,205,1148,69,,,Yes,,http://www.hughson.k12.ca.us
50755560000000,600061,Stanislaus,Riverbank Unified,6715 Seventh Street,Riverbank,95367-2345,CA,www.riverbank.k12.ca.us,54,Unified School District,37.736179,-120.92901,6/23/2015,2817,1258,209,2284,67,,,Yes,,http://www.riverbank.k12.ca.us
50755640000000,600062,Stanislaus,Oakdale Joint Unified,168 South Third Avenue,Oakdale,95361-3935,CA,www.ojusd.org,54,Unified School District,37.765337,-120.84731,6/23/2015,5269,569,586,2198,54,https://twitter.com/oakjusd,,Trust,,http://www.ojusd.org
50755720000000,600063,Stanislaus,Waterford Unified,"219 North Reinway Avenue, Building 2",Waterford,95386-9158,CA,www.waterford.k12.ca.us,54,Unified School District,37.640088,-120.77385,8/5/2015,3953,612,308,2334,1,,,Yes,,http://www.waterford.k12.ca.us
50757390000000,600158,Stanislaus,Turlock Unified,1574 East Canal,Turlock,95380-4161,CA,www.turlock.k12.ca.us,54,Unified School District,37.500141,-120.82714,2/8/2016,13951,3815,1408,7958,63,https://twitter.com/TurlockUSD,https://www.facebook.com/pages/Turlock-Unified-School-District/153607754691312,Trust,,http://www.turlock.k12.ca.us
51105120000000,691042,Sutter,Sutter County Office of Education,970 Klamath Lane,Yuba City,95993-8961,CA,www.sutter.k12.ca.us,0,County Office of Education (COE),39.139109,-121.65173,6/23/2015,‡,79,417,‡,73,,,Yes,,http://www.sutter.k12.ca.us
51713570000000,606090,Sutter,Brittan Elementary,2340 Pepper Street,Sutter,95982-2430,CA,www.brittan.k12.ca.us,52,Elementary School District,39.16093,-121.74646,6/23/2015,445,20,0,250,66,,,Yes,,http://www.brittan.k12.ca.us
51713650000000,606100,Sutter,Browns Elementary,1248 Pacific Avenue,Rio Oso,95674-9618,CA,www.sutter.k12.ca.us/district/browns/browns.htm,52,Elementary School District,38.941208,-121.52453,7/2/2013,160,13,0,83,#N/A,,,Dup,,http://www.sutter.k12.ca.us/district/browns/browns.htm
51713730000000,611780,Sutter,East Nicolaus Joint Union High,2454 Nicolaus Avenue,Nicolaus,95659-9605,CA,www.eastnicolaus.k12.ca.us,56,High School District,38.910325,-121.54492,7/2/2013,324,7,0,115,73,,,Yes,,http://www.eastnicolaus.k12.ca.us
51713810000000,614340,Sutter,Franklin Elementary,332 North Township Road,Yuba City,95993-9629,CA,www.franklin.k12.ca.us,52,Elementary School District,39.127736,-121.68902,6/23/2015,481,18,0,134,71,,,Yes,,http://www.franklin.k12.ca.us
51713990000000,622050,Sutter,Live Oak Unified,2201 Pennington Road,Live Oak,95953-2469,CA,www.lousd.k12.ca.us,54,Unified School District,39.276024,-121.65524,6/23/2015,1757,353,141,1345,28,,,Yes,,http://www.lousd.k12.ca.us
51714070000000,623800,Sutter,Marcum-Illinois Union Elementary,2452 El Centro Boulevard,East Nicolaus,95659-9748,CA,www.marcum-illinois.org,52,Elementary School District,38.811091,-121.54347,7/2/2013,2277,59,168,1127,57,,,Yes,,http://www.marcum-illinois.org/
51714150000000,624690,Sutter,Meridian Elementary,15898 Central Street,Meridian,95957-0160,CA,http://meridiantigers.com,52,Elementary School District,39.143317,-121.90961,8/5/2014,887,30,103,472,1,,,Yes,,http://www.meridiantigers.com/
51714230000000,627750,Sutter,Nuestro Elementary,3934 Broadway Road,Live Oak,95953-9401,CA,www.nuestroschool.org,52,Elementary School District,39.1874,-121.67864,11/22/2013,141,13,0,38,74,,https://www.facebook.com/nuestroparentsclub,Trust,,http://www.nuestroschool.org
51714310000000,630900,Sutter,Pleasant Grove Joint Union,3075 Howsley Road,Pleasant Grove,95668-9723,CA,www.pgroveschool.org,52,Elementary School District,38.823574,-121.51757,8/20/2014,194,16,0,71,73,,,Yes,,http://www.pgroveschool.org
51714490000000,638610,Sutter,Sutter Union High,2665 Acacia Street,Sutter,95982,CA,www.sutterhigh.k12.ca.us,56,High School District,39.166952,-121.75589,6/23/2015,708,22,48,155,#N/A,,,Yes,,http://www.edline.net/pages/sutter_high
51714560000000,642900,Sutter,Winship-Robbins,4305 South Meridian Road,Meridian,95957-9647,CA,http://winship-robbins.sutter.k12.ca.us,52,Elementary School District,39.063424,-121.83721,6/23/2015,195,86,1,164,23,,,Yes,,http://winship-robbins.sutter.k12.ca.us
51714640000000,643470,Sutter,Yuba City Unified,750 Palora Avenue,Yuba City,95991-3627,CA,www.ycusd.k12.ca.us,54,Unified School District,39.133836,-121.63336,6/23/2015,13396,2836,1377,9081,59,http://www.twitter.com/YCUSD,https://www.facebook.com/YCUSD,Trust,,http://www.ycusd.k12.ca.us
